system:index,date,snowfall_sum,temperature_2m,total_precipitation_sum,.geo
19580725,1958-07-25,7.574765024472479E-4,277.4943082325861,0.003074016783376764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580726,1958-07-26,0.001919274729421589,276.7934379994124,0.006520286937546643,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580727,1958-07-27,5.776792428739824E-4,276.6014251873524,0.0017119606737319472,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580728,1958-07-28,2.669103524967383E-4,277.78314547005976,0.001541888958419471,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580729,1958-07-29,4.546752209322105E-6,279.3522889473673,0.0026029839014284984,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580730,1958-07-30,4.3044964908300216E-5,278.2966323664356,0.001425801003632976,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580731,1958-07-31,2.8754373973938215E-5,277.80715855100834,0.002100730079145123,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580801,1958-08-01,1.3454503681415784E-4,277.6777204440789,0.0029445706439188172,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580802,1958-08-02,1.6654459883869778E-4,277.2141760602313,0.001125960739163749,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580803,1958-08-03,0.0014495181384486223,276.2169579409385,0.003563961423970741,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580804,1958-08-04,0.0010070978384050723,276.00401670782685,0.0028203010992906724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580805,1958-08-05,6.430047096099345E-4,276.1626282252463,0.0032503278512440756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580806,1958-08-06,3.2955529510950783E-4,278.06597426291404,0.0026482468245044364,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580807,1958-08-07,6.194043719257558E-5,277.998468880834,4.6635586542117E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580808,1958-08-08,1.484830967337797E-6,279.23309415690585,3.8627763222617975E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580809,1958-08-09,1.3585951445896135E-6,280.0519844103498,6.637463263975971E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580810,1958-08-10,3.828948421657591E-5,280.36095677843815,0.002392110208051676,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580811,1958-08-11,5.6501348407655125E-6,280.0720779279084,0.003552346897579034,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580812,1958-08-12,8.090410126976478E-6,278.7954328333628,0.004267858393903426,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580813,1958-08-13,1.1687896907739296E-4,277.35176139283374,0.0017698704823959682,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580814,1958-08-14,5.9356473859292603E-5,277.11227622921024,8.855112134508312E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580815,1958-08-15,2.241711287762634E-5,278.3189176394137,0.0014180850943193062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580816,1958-08-16,2.3269525729496373E-4,278.4104808237146,0.002466966999402138,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580817,1958-08-17,3.400599991460585E-5,278.22911515102925,8.720030101465292E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580818,1958-08-18,5.489161476836337E-5,278.48925830636904,0.002246236189881956,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580819,1958-08-19,3.202674248369898E-5,278.16567677817795,0.001959534674374094,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580820,1958-08-20,5.570860459852257E-5,276.9901582782428,7.62601194003383E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580821,1958-08-21,6.658013422739588E-4,277.18264973557297,0.004150916666663555,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580822,1958-08-22,8.373647036457949E-4,277.9125057451328,0.010093021630907811,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580823,1958-08-23,2.4962439693230345E-5,279.70347336222676,0.0019693318837285764,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580824,1958-08-24,2.056246813954586E-5,280.2632176915601,0.0025194248856968897,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580825,1958-08-25,2.4534835718538998E-5,279.93218451501434,0.0010320983407282266,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580826,1958-08-26,2.7653726184604336E-5,279.89446878259685,8.966302043976789E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580827,1958-08-27,2.8299418565381454E-4,279.0620988559685,0.00314731422557807,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580828,1958-08-28,1.02062239260795E-4,279.80981795802916,0.00846711881985852,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580829,1958-08-29,1.2591950447753138E-5,280.1843610054751,0.00269542318737471,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580830,1958-08-30,8.407634036337563E-5,280.46323188795094,0.007339626829899403,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580831,1958-08-31,7.675852878128426E-5,281.1172618847969,0.005332580169021184,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580901,1958-09-01,3.5711434197917527E-6,280.608318721434,0.0012445030908413666,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580902,1958-09-02,9.639358115591504E-9,280.2953148327799,0.001542355703185877,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580903,1958-09-03,0.0,282.77905113861976,0.0029874475340683163,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580904,1958-09-04,0.0,284.2041298138323,1.770196163826931E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580905,1958-09-05,0.0,283.3399993358141,2.2600000545669208E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580906,1958-09-06,0.0,281.7407213564054,7.698482460581586E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580907,1958-09-07,0.0,279.98112243609137,9.167282387498231E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580908,1958-09-08,0.0,280.5948283456055,7.896374532967215E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580909,1958-09-09,3.443921668009868E-6,280.9026305832011,0.003985315603473338,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580910,1958-09-10,1.718832072197451E-6,280.7463329113103,0.0022549287623545443,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580911,1958-09-11,1.3789584580771218E-6,282.4746940757781,0.005497823080120741,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580912,1958-09-12,3.5513856731056927E-7,281.895692292884,0.005238860312919401,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580913,1958-09-13,6.32201196016496E-7,279.89066988786504,7.494319872407629E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580914,1958-09-14,0.0,281.7715431454523,0.005819457922272115,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580915,1958-09-15,3.991931002004109E-6,279.8371413748025,5.949560610674988E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580916,1958-09-16,3.212516817832543E-8,279.2693460567045,4.78552165449922E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580917,1958-09-17,0.0,282.6989767159687,0.011001541608438928,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580918,1958-09-18,1.0060001536751873E-4,281.607549131069,0.007304246568624082,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580919,1958-09-19,1.0774785022334535E-4,279.44148431297884,0.003160917285356919,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580920,1958-09-20,4.5567006776557484E-5,278.0240090484975,9.965473251982927E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580921,1958-09-21,2.302792792468721E-6,278.093977472728,3.02980626197147E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580922,1958-09-22,2.026887293460636E-5,278.09387435172624,0.002109972268629021,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580923,1958-09-23,2.0873891939120982E-4,279.1525487019241,0.004268710925580636,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580924,1958-09-24,6.267278663455548E-5,278.8213194975518,0.0012279643276839,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580925,1958-09-25,1.4005916541855777E-7,277.58033916696047,5.474051868582735E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580926,1958-09-26,1.1323345994544425E-6,278.1868948727574,6.531159577867806E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580927,1958-09-27,9.46994296968393E-5,279.5187222634643,0.010076122066200463,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580928,1958-09-28,3.0259156258444626E-5,281.04241603358156,0.006833867097733786,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580929,1958-09-29,5.139308212211245E-5,280.02912704230255,0.002372093251496007,"{""type"":""MultiPoint"",""coordinates"":[]}"
19580930,1958-09-30,1.7154716283649364E-4,279.3843294172738,0.005342404245986921,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581001,1958-10-01,5.3559367805177076E-5,279.1291742015035,8.094071970266237E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581002,1958-10-02,3.0012315480370682E-5,277.9593132667947,2.7102434726297475E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581003,1958-10-03,3.813229353621668E-4,276.8271747732572,0.002067272918404505,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581004,1958-10-04,1.1397314924871782E-4,278.00302367307404,0.0034298396447667245,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581005,1958-10-05,0.001418628366464456,276.1033465633143,0.007695721068547278,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581006,1958-10-06,0.004406539669800422,275.5125771185853,0.009968166824387477,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581007,1958-10-07,4.568661586070803E-4,273.8180332939675,0.00183131876196538,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581008,1958-10-08,0.002074256548383098,273.887223619965,0.004699029810671089,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581009,1958-10-09,0.0030428283556759527,275.53664656054383,0.01096143617810289,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581010,1958-10-10,0.00908235093715024,273.39151366300985,0.012430845606534336,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581011,1958-10-11,0.003687350724903235,271.3251897506214,0.004542539063003607,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581012,1958-10-12,0.001510210487399562,269.67396811626566,0.001759289686412663,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581013,1958-10-13,0.002678583963976377,271.6518771892328,0.004518511682881357,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581014,1958-10-14,0.0029321825813413195,274.7756210172379,0.008723323012724573,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581015,1958-10-15,4.861158847182182E-4,272.4198660546517,0.0014291856267131576,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581016,1958-10-16,0.0010787998279048227,273.43208782819767,0.002123991526873099,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581017,1958-10-17,0.0018043441722810486,276.5664631460124,0.014494541474111612,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581018,1958-10-18,0.0017723675306586665,276.81394501030707,0.008789897377766046,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581019,1958-10-19,0.0022441311613225377,273.74302365012153,0.004179252180949641,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581020,1958-10-20,4.2687180978153767E-4,274.19985477917,0.0022805958201938927,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581021,1958-10-21,7.039551286865138E-4,274.98694629748877,0.002611140897670132,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581022,1958-10-22,0.0015512459368730816,274.98678577940814,0.012311278544501935,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581023,1958-10-23,0.0014288581085262924,275.8259230941628,0.005620740995304242,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581024,1958-10-24,0.0019747380587527303,273.1258396375434,0.00298459047531008,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581025,1958-10-25,5.999381905907424E-4,274.5810664169617,0.003310185710621227,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581026,1958-10-26,3.503102114747229E-5,278.7863897263706,0.01049612993370701,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581027,1958-10-27,0.0020154347583753976,275.91691054608856,0.013429801610134875,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581028,1958-10-28,0.003189258119245796,275.6462670562891,0.009376499619601566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581029,1958-10-29,0.0033316886827524403,271.95943363671427,0.004420350117814526,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581030,1958-10-30,0.002233504852844162,268.2835365899056,0.0022740204277377934,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581031,1958-10-31,0.0016323967779931202,267.16151517201496,0.0017510546426634664,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581101,1958-11-01,0.007213713996657658,272.7418456606535,0.013838554950754261,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581102,1958-11-02,0.0031421206141356945,273.04916875525277,0.005084203606029978,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581103,1958-11-03,7.885982539674988E-4,274.38362007819785,0.007193018961776689,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581104,1958-11-04,0.0032252372501231957,276.0939212793416,0.02077906475636281,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581105,1958-11-05,0.00770100503798395,271.99863815410475,0.0096268931434893,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581106,1958-11-06,0.0017688384816635008,269.13668601759366,0.0020850521986464283,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581107,1958-11-07,0.0029457634638014275,267.8113712303583,0.0030668917896871373,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581108,1958-11-08,0.0012386678561743,264.5759280660209,0.0012491206347818211,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581109,1958-11-09,5.501505986211563E-4,269.22027697487965,8.016246387268967E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581110,1958-11-10,3.3870824901526437E-4,276.3676191857761,0.008146854291443337,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581111,1958-11-11,0.0018107530062515824,271.7155965955967,0.002750703094600301,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581112,1958-11-12,0.0037917657448389343,267.4635014812303,0.003929753117597851,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581113,1958-11-13,0.007891156665116151,268.44428899163165,0.009487822032346604,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581114,1958-11-14,0.0052770616157523445,272.44609554798353,0.00854072007773797,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581115,1958-11-15,0.004852271358999606,269.3662350771961,0.00535942410281253,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581116,1958-11-16,0.007464564524762697,272.5378192997245,0.013117786007802756,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581117,1958-11-17,0.005614369113436605,271.6104072561036,0.012619202038400628,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581118,1958-11-18,9.9188078826032E-4,278.20116593957,0.025784891062060375,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581119,1958-11-19,0.0024627947474099633,276.75298258113855,0.014853619152001524,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581120,1958-11-20,0.006853744345447866,272.9164872193274,0.010569161315348895,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581121,1958-11-21,7.298832666618449E-4,272.0844229880585,0.008770787873781022,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581122,1958-11-22,1.9341928668220758E-4,278.6241127142188,0.01145971641938553,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581123,1958-11-23,0.001197079338172501,275.36669890612825,0.004951304997234508,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581124,1958-11-24,0.0017696954204493383,273.044931008369,0.004814488270604754,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581125,1958-11-25,0.0040862613462673905,273.23191177248833,0.007010213481981176,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581126,1958-11-26,0.00426867551080283,273.15606845840716,0.007659442195770843,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581127,1958-11-27,0.003320425721710142,275.3836743197586,0.01836511632748942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581128,1958-11-28,0.0015938872154357701,273.8878825637977,0.004245612666378414,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581129,1958-11-29,3.375175932111212E-4,272.2574512904864,6.087684228614189E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581130,1958-11-30,3.326536731299629E-4,272.6656510630358,0.003466756960443081,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581201,1958-12-01,6.479751235841982E-4,272.0945569622116,0.0021900845276607776,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581202,1958-12-02,0.001182767353557258,275.14179265600353,0.01150448944668857,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581203,1958-12-03,0.0021328305892625225,270.1583017988623,0.0022982987379553664,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581204,1958-12-04,4.672251018106913E-4,267.84763002196377,4.825859719504799E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581205,1958-12-05,0.002412331059689566,267.9115039186826,0.0037585136887997566,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581206,1958-12-06,0.005814178973689428,271.54429248697215,0.00913175309036986,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581207,1958-12-07,0.002497962920399653,267.52338756674874,0.002654987455523067,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581208,1958-12-08,0.005308011574599119,268.0775134869058,0.0053405156380123275,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581209,1958-12-09,0.0014695301953231666,264.19961555769936,0.0014778337423684768,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581210,1958-12-10,0.001647681928794489,259.39268641556106,0.0016522241998045066,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581211,1958-12-11,0.005009677099930917,262.94668354379445,0.00514774629562205,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581212,1958-12-12,0.002087195632467856,267.40513786791973,0.00225589406345122,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581213,1958-12-13,0.003982864205792902,268.51809747734205,0.004217630919395873,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581214,1958-12-14,0.0024111694530152715,268.9652628031586,0.002633638837145516,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581215,1958-12-15,0.0012281867647238507,263.91308915754894,0.0012351030807333679,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581216,1958-12-16,0.002773663099121575,261.05627487245346,0.0027786915489538743,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581217,1958-12-17,0.0011618320972896325,260.679040034194,0.0011675947332342388,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581218,1958-12-18,0.0020812720759311185,257.23324380214694,0.0020855096153054903,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581219,1958-12-19,0.0022900855033878755,258.27078840124824,0.002295862232867341,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581220,1958-12-20,0.00391573363555813,261.890714482391,0.003924388507783381,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581221,1958-12-21,0.005839333164152037,266.9716191387575,0.005882534007471811,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581222,1958-12-22,0.00555067026917625,269.1703124377327,0.005867750866080382,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581223,1958-12-23,0.001376527190220486,271.8755045090098,0.002018552094252062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581224,1958-12-24,7.68287597676785E-4,272.70847667833414,0.0020487952245798954,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581225,1958-12-25,0.0028940044882757384,274.5994061149826,0.008478177338423614,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581226,1958-12-26,0.0047334870056155425,273.0717943337809,0.007849818578799572,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581227,1958-12-27,0.00141330677646883,267.7793881745004,0.0019103579184483052,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581228,1958-12-28,0.007178889077610204,269.9250863102637,0.00831029419228316,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581229,1958-12-29,0.004107949897508316,270.27284326950576,0.0046779228254490695,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581230,1958-12-30,0.0020209429985205266,267.0237463948414,0.002074022939517987,"{""type"":""MultiPoint"",""coordinates"":[]}"
19581231,1958-12-31,0.0037819600516830047,264.6810510097801,0.0039117265243214655,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590101,1959-01-01,0.002295780765759622,264.9593165315762,0.002343970292918364,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590102,1959-01-02,0.0010490834493049957,260.78519366246786,0.001052548911273475,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590103,1959-01-03,0.0026405680603793984,261.06815894579756,0.0026450280015413393,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590104,1959-01-04,8.12096624445732E-4,259.9640368062984,8.162222370789693E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590105,1959-01-05,0.001593557012813852,255.84311704665154,0.0015971988219371013,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590106,1959-01-06,0.0014159697037547212,258.5408530908226,0.0014212763650819954,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590107,1959-01-07,0.0014127857238958107,262.2157374974747,0.0014206197415354718,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590108,1959-01-08,0.0012335892852578046,258.982109907937,0.0012373797272111357,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590109,1959-01-09,4.349434217291229E-4,254.97270535105133,4.384032782347935E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590110,1959-01-10,7.598724741951156E-4,255.96697570635246,7.62963627535892E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590111,1959-01-11,2.126740333140258E-4,256.6241068579715,2.1731867757149837E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590112,1959-01-12,3.4831724593960414E-4,259.7275438927016,3.524933163163119E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590113,1959-01-13,2.0929060505798746E-4,256.9871382309048,2.1313938629262838E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590114,1959-01-14,8.381168055621131E-5,257.8277894287588,8.660851342447654E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590115,1959-01-15,9.85268860440769E-5,258.63245003280304,1.025227401730606E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590116,1959-01-16,6.373284864391916E-4,258.04810938929626,6.479624681077729E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590117,1959-01-17,0.0016811508391605327,259.0041413804022,0.0016902559146231987,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590118,1959-01-18,9.847836839347729E-4,258.02337323965276,9.924529188821696E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590119,1959-01-19,8.449359908790372E-4,258.231363429167,8.49039075599558E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590120,1959-01-20,2.9319166998558567E-4,255.92986108672133,2.982844164859032E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590121,1959-01-21,0.001665243822471169,259.90852306287286,0.001667459369959062,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590122,1959-01-22,0.0030154496991725956,261.7886705986012,0.0030210801839732084,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590123,1959-01-23,5.185691586304328E-4,258.7831200695955,5.239545972578354E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590124,1959-01-24,0.0046782706458584,264.4953500364874,0.006194546292055517,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590125,1959-01-25,0.006917460885213735,273.1396774670427,0.012011551285359414,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590126,1959-01-26,0.004434201950745885,274.31909579744774,0.015664335534585135,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590127,1959-01-27,0.0012178113100333972,272.5713801144241,0.005270745944887472,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590128,1959-01-28,0.0068614177866788036,272.47635945285344,0.01122628922306036,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590129,1959-01-29,0.0028356314217615262,268.9385502125348,0.0030604308337142294,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590130,1959-01-30,0.0023871491321585123,268.18515662694443,0.0027614960363832606,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590131,1959-01-31,0.00593840645523,274.9044968661216,0.016596308619296757,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590201,1959-02-01,8.060260612955954E-4,271.9213143166295,0.0013998312658666404,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590202,1959-02-02,0.001705199370090652,276.68597777202496,0.011152950149772141,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590203,1959-02-03,0.0028689132345816985,273.6394123085625,0.00444956615261724,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590204,1959-02-04,7.403420229407394E-4,276.75407563690464,0.003938199256098739,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590205,1959-02-05,0.006556711842415548,274.10086257015206,0.01201327108665569,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590206,1959-02-06,0.001912088268592779,273.4367075361062,0.0062551250728382106,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590207,1959-02-07,0.009999094121956507,274.9351839350145,0.01958713191412454,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590208,1959-02-08,0.0026171447304738373,270.40459438770773,0.004075713590683256,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590209,1959-02-09,0.004586656197899515,275.26029662247754,0.0161927492666706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590210,1959-02-10,0.01053096914081693,273.5898844691556,0.014174224695802,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590211,1959-02-11,0.009737995562768397,272.02704447982717,0.01143720999464338,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590212,1959-02-12,0.008630212907047827,271.05025552671736,0.013469130107548192,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590213,1959-02-13,0.012002667738294196,271.575053126202,0.01687816544228945,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590214,1959-02-14,0.014908233168657328,268.7648093751503,0.01581546746630988,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590215,1959-02-15,0.01285301679590912,271.22007784989347,0.0157165419972942,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590216,1959-02-16,0.0031451327847508924,266.17460668882416,0.003193525578418111,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590217,1959-02-17,0.005505795825952178,273.17335490663714,0.013996582336292413,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590218,1959-02-18,0.004749272374177914,269.7112466683849,0.005479178307416031,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590219,1959-02-19,0.005689255274106171,267.14614749902756,0.00593775675636515,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590220,1959-02-20,8.295422387518383E-4,258.2513320569096,8.337162501356318E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
19590221,1959-02-21,0.0049441812979490515,262.2976207424647,0.005439823348123734,"{""type"":""MultiPoint"",""coordinates"":[]}"
